,Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
387,"Jerusalem,ISR",01/28/2023 03:00:00,58.2,58.2,58.2,30.5,34.74,,4.5,,153.0,,0.0,,,6.0,44.4,1011.0,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
388,"Jerusalem,ISR",01/28/2023 04:00:00,58.4,58.4,58.4,31.8,36.35,,4.7,,180.0,,0.0,,,6.0,44.4,1011.0,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
389,"Jerusalem,ISR",01/28/2023 05:00:00,59.3,59.3,59.3,32.3,35.97,,6.7,,155.0,,0.0,,,6.0,69.6,1011.5,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
390,"Jerusalem,ISR",01/28/2023 06:00:00,57.5,57.5,57.5,32.7,38.93,,4.3,,151.0,,0.0,,,6.0,66.5,1010.4,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
391,"Jerusalem,ISR",01/28/2023 07:00:00,58.2,58.2,58.2,33.6,39.31,,5.8,,170.0,,0.0,,,5.9,66.5,1011.1,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
392,"Jerusalem,ISR",01/28/2023 08:00:00,59.3,59.3,59.3,33.6,37.86,,5.8,,178.0,,0.0,,,5.9,87.4,1012.0,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Overcast
393,"Jerusalem,ISR",01/28/2023 09:00:00,62.7,62.7,62.7,34.5,34.77,,4.9,,198.0,,0.0,,,5.9,59.2,1012.1,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
394,"Jerusalem,ISR",01/28/2023 10:00:00,63.8,63.8,63.8,36.8,36.72,,5.2,,145.0,,0.0,,,5.9,44.4,1012.9,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
395,"Jerusalem,ISR",01/28/2023 11:00:00,67.2,67.2,67.2,29.6,24.45,,12.7,,220.0,,0.0,,,5.9,80.0,1012.2,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Overcast
396,"Jerusalem,ISR",01/28/2023 12:00:00,74.8,74.8,74.8,44.6,34.0,,7.2,,266.0,,0.0,,,5.9,44.4,1011.8,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
397,"Jerusalem,ISR",01/28/2023 13:00:00,68.1,68.1,68.1,37.2,32.03,,8.5,,253.0,,0.0,,,5.8,0.0,1011.0,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Clear
398,"Jerusalem,ISR",01/28/2023 14:00:00,67.4,67.4,67.4,40.4,37.25,,8.3,,263.0,,0.0,,,5.9,57.8,1011.0,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
399,"Jerusalem,ISR",01/28/2023 15:00:00,62.9,62.9,62.9,40.4,43.59,,11.2,,280.0,,0.0,,,5.9,37.0,1011.3,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
400,"Jerusalem,ISR",01/28/2023 16:00:00,61.8,61.8,61.8,44.4,52.72,,12.3,,276.0,,0.0,,,5.9,29.6,1012.0,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
401,"Jerusalem,ISR",01/28/2023 17:00:00,58.4,58.4,58.4,39.0,48.41,,13.4,,290.0,,0.0,,,5.7,32.7,1013.0,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
402,"Jerusalem,ISR",01/28/2023 18:00:00,56.6,56.6,56.6,39.4,52.38,,12.9,,278.0,,0.0,,,5.3,28.1,1013.3,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
403,"Jerusalem,ISR",01/28/2023 19:00:00,54.8,54.8,54.8,49.4,81.95,,9.4,,284.0,,0.0,,,5.4,43.0,1014.1,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
404,"Jerusalem,ISR",01/28/2023 20:00:00,53.9,53.9,53.9,48.9,82.99,,6.2,,281.0,,0.0,,,5.5,40.3,1014.9,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
405,"Jerusalem,ISR",01/28/2023 21:00:00,60.6,60.6,60.6,53.3,76.75,,1.5,,250.0,,0.0,,,5.3,24.1,1015.0,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Clear
406,"Jerusalem,ISR",01/28/2023 22:00:00,52.1,52.1,52.1,48.0,85.73,,5.8,,310.0,,0.0,,,5.5,30.7,1015.1,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
407,"Jerusalem,ISR",01/28/2023 23:00:00,52.1,52.1,52.1,47.6,84.6,,4.2,,302.0,,0.0,,,5.1,35.3,1014.8,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
408,"Jerusalem,ISR",01/29/2023 00:00:00,52.1,52.1,52.1,46.7,81.79,,4.9,,294.0,,0.0,,,4.8,28.1,1014.9,"Mist, Smoke Or Haze",31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
409,"Jerusalem,ISR",01/29/2023 01:00:00,57.5,57.5,57.5,54.1,88.13,,1.7,,152.0,,0.0,,,4.8,48.1,1014.3,"Mist, Smoke Or Haze",31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
410,"Jerusalem,ISR",01/29/2023 02:00:00,51.0,51.0,51.0,47.6,88.03,,8.0,,283.0,,0.0,,,4.4,32.7,1014.7,"Mist, Smoke Or Haze",31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
411,"Jerusalem,ISR",01/29/2023 03:00:00,50.3,50.3,50.3,47.1,88.61,,8.3,,286.0,,0.0,,,4.0,40.5,1014.9,"Mist, Smoke Or Haze",31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
412,"Jerusalem,ISR",01/29/2023 04:00:00,50.1,50.1,50.1,46.7,88.0,,4.7,,302.0,,0.0,,,3.6,33.2,1014.9,"Mist, Smoke Or Haze",31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
413,"Jerusalem,ISR",01/29/2023 05:00:00,49.4,49.4,49.4,45.8,87.37,,4.5,,300.0,47.8,0.0,,,3.4,29.9,1014.9,Mist,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
414,"Jerusalem,ISR",01/29/2023 06:00:00,49.4,49.4,49.4,44.9,84.46,,4.5,,311.0,47.8,0.0,,,3.8,30.9,1015.0,Mist,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
415,"Jerusalem,ISR",01/29/2023 07:00:00,50.1,50.1,50.1,43.5,77.84,,3.6,,314.0,,0.0,,,4.2,37.7,1014.6,Mist,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
416,"Jerusalem,ISR",01/29/2023 08:00:00,51.2,51.2,51.2,42.2,71.27,,1.6,,13.0,,0.0,,,4.6,35.3,1015.3,Mist,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
417,"Jerusalem,ISR",01/29/2023 09:00:00,55.5,55.5,55.5,37.7,51.12,,2.0,,301.0,,0.0,,,5.9,44.4,1014.9,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
418,"Jerusalem,ISR",01/29/2023 10:00:00,57.3,57.3,57.3,32.2,38.39,,6.9,,284.0,,0.0,,,5.9,44.4,1015.0,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
419,"Jerusalem,ISR",01/29/2023 11:00:00,59.3,59.3,59.3,25.2,26.85,,4.7,,334.0,,0.0,,,5.9,32.6,1014.2,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
420,"Jerusalem,ISR",01/29/2023 12:00:00,59.3,59.3,59.3,25.5,27.24,,5.1,,293.0,,0.0,,,6.0,33.2,1013.8,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
421,"Jerusalem,ISR",01/29/2023 13:00:00,60.9,60.9,60.9,26.8,27.09,,5.6,,287.0,,0.0,,,6.0,38.3,1012.8,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
422,"Jerusalem,ISR",01/29/2023 14:00:00,67.8,67.8,67.8,40.6,37.02,,6.3,,300.0,,0.0,,,6.0,45.4,1012.0,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
423,"Jerusalem,ISR",01/29/2023 15:00:00,60.0,60.0,60.0,32.1,34.81,,4.9,,309.0,,0.0,,,6.0,37.7,1012.1,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
424,"Jerusalem,ISR",01/29/2023 16:00:00,58.4,58.4,58.4,35.0,41.39,,5.8,,284.0,,0.0,,,6.1,45.3,1012.3,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
425,"Jerusalem,ISR",01/29/2023 17:00:00,56.4,56.4,56.4,41.3,56.86,,3.8,,287.0,,0.0,,,6.2,48.8,1012.3,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
426,"Jerusalem,ISR",01/29/2023 18:00:00,62.0,62.0,62.0,51.5,68.44,,6.9,,286.0,,0.0,,,6.2,30.1,1013.0,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
427,"Jerusalem,ISR",01/29/2023 19:00:00,52.1,52.1,52.1,40.4,64.29,,4.2,,270.0,,0.0,,,6.2,42.7,1013.0,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
428,"Jerusalem,ISR",01/29/2023 20:00:00,51.2,51.2,51.2,43.1,73.72,,4.7,,307.0,,0.0,,,6.2,42.6,1013.1,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
429,"Jerusalem,ISR",01/29/2023 21:00:00,51.0,51.0,51.0,44.9,79.47,,7.4,,283.0,,0.0,,,6.2,57.4,1013.2,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
430,"Jerusalem,ISR",01/29/2023 22:00:00,51.0,51.0,51.0,46.1,83.35,,7.4,,285.0,,0.0,,,6.2,42.6,1013.2,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
431,"Jerusalem,ISR",01/29/2023 23:00:00,50.3,50.3,50.3,46.2,85.6,,7.6,,283.0,,0.0,,,6.2,50.0,1013.1,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
432,"Jerusalem,ISR",01/30/2023 00:00:00,56.6,56.6,56.6,50.7,80.79,,3.0,,,,0.0,,,6.2,50.0,1013.0,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
433,"Jerusalem,ISR",01/30/2023 01:00:00,49.4,49.4,49.4,45.8,87.33,,6.2,,270.0,46.8,0.0,,,6.2,32.6,1012.9,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
434,"Jerusalem,ISR",01/30/2023 02:00:00,48.9,48.9,48.9,45.8,89.11,,6.7,,270.0,45.9,0.0,,,6.2,28.1,1012.2,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
435,"Jerusalem,ISR",01/30/2023 03:00:00,49.2,49.2,49.2,45.8,87.92,,5.6,,279.0,46.9,0.0,,,6.2,30.9,1012.2,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
436,"Jerusalem,ISR",01/30/2023 04:00:00,53.0,53.0,53.0,49.4,87.54,,3.1,,260.0,,0.0,,,6.1,47.6,1012.0,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
437,"Jerusalem,ISR",01/30/2023 05:00:00,48.5,48.5,48.5,44.9,87.31,,6.3,,281.0,45.7,0.0,,,6.1,46.6,1012.0,Mist,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
438,"Jerusalem,ISR",01/30/2023 06:00:00,47.6,47.6,47.6,44.4,88.46,,6.0,,274.0,44.8,0.0,,,6.1,43.1,1012.2,Drizzle,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
439,"Jerusalem,ISR",01/30/2023 07:00:00,54.3,54.3,54.3,49.1,82.59,,2.7,,260.0,,0.0,,,5.9,47.6,1012.0,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
440,"Jerusalem,ISR",01/30/2023 08:00:00,49.4,49.4,49.4,45.3,85.57,,9.2,,272.0,45.6,0.0,,,5.9,34.2,1012.9,Mist,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
441,"Jerusalem,ISR",01/30/2023 09:00:00,51.9,51.9,51.9,44.4,75.33,,9.4,,273.0,,0.0,,,6.1,32.6,1013.0,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
442,"Jerusalem,ISR",01/30/2023 10:00:00,53.0,53.0,53.0,42.6,67.56,,6.3,,263.0,,0.0,,,6.9,37.7,1013.0,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
443,"Jerusalem,ISR",01/30/2023 11:00:00,54.8,54.8,54.8,39.3,55.82,,6.7,,255.0,,0.0,,,6.2,79.0,1012.2,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Overcast
444,"Jerusalem,ISR",01/30/2023 12:00:00,65.2,65.2,65.2,49.0,55.63,,10.3,,265.0,,0.0,,,7.0,57.6,1011.9,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
445,"Jerusalem,ISR",01/30/2023 13:00:00,53.9,53.9,53.9,38.6,56.07,,10.7,,264.0,,0.0,,,6.0,30.1,1011.0,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
446,"Jerusalem,ISR",01/30/2023 14:00:00,53.9,53.9,53.9,39.5,58.05,,12.1,,277.0,,0.0,,,6.8,60.3,1010.3,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
447,"Jerusalem,ISR",01/30/2023 15:00:00,65.7,65.7,65.7,46.6,50.18,,11.4,,264.0,,0.0,,,6.0,61.2,1010.3,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
448,"Jerusalem,ISR",01/30/2023 16:00:00,52.8,52.8,52.8,40.8,63.41,,10.5,,281.0,,0.0,,,7.2,61.2,1010.9,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
449,"Jerusalem,ISR",01/30/2023 17:00:00,51.0,51.0,51.0,41.3,69.2,,7.0,,265.0,,0.0,,,5.9,60.3,1011.0,"Rain, Light Rain",31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
450,"Jerusalem,ISR",01/30/2023 18:00:00,49.2,49.2,49.2,40.4,71.51,,11.2,,275.0,44.7,0.0,,,6.0,46.3,1011.0,Light Rain,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
451,"Jerusalem,ISR",01/30/2023 19:00:00,48.5,48.5,48.5,42.6,79.84,,8.3,,266.0,44.8,0.0,,,6.0,42.7,1011.0,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
452,"Jerusalem,ISR",01/30/2023 20:00:00,46.5,46.5,46.5,42.0,84.2,,6.7,,261.0,43.2,0.0,,,6.0,53.4,1011.1,"Sky Coverage Decreasing, Smoke Or Haze",31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
453,"Jerusalem,ISR",01/30/2023 21:00:00,46.7,46.7,46.7,42.9,86.57,,7.6,,272.0,42.9,0.0,,,6.0,53.1,1011.1,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
454,"Jerusalem,ISR",01/30/2023 22:00:00,46.7,46.7,46.7,42.2,84.14,,7.2,,263.0,43.2,0.0,,,6.0,30.8,1011.0,,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
455,"Jerusalem,ISR",01/30/2023 23:00:00,44.0,44.0,44.0,40.2,86.36,,10.3,,254.0,38.5,0.0,,,6.0,48.2,1010.8,Smoke Or Haze,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
456,"Jerusalem,ISR",01/31/2023 00:00:00,54.5,54.5,54.5,47.1,75.99,,9.7,,178.0,,0.0,,,5.7,54.8,1010.0,Rain,31.78,35.2187,"ירושלים, ישראל","ירושלים, ישראל",,Partially cloudy
